"User-ID";"ISBN";"Book-Rating"
"222075";"014043514X";"0"
"222110";"0440224853";"0"
"222138";"0385316917";"1"
"222204";"034540288X";"9"
"222220";"0440236673";"0"
"222296";"0140097112";"0"
"222296";"0451519744";"0"
"222296";"0451523725";"0"
"222296";"0553211919";"7"
"222296";"0671517643";"0"
"222296";"1853262331";"0"
"222322";"3518366823";"10"
"222363";"077042080X";"0"
"222609";"3453864352";"0"
"222621";"3455026885";"0"
"222642";"0434009407";"0"
"222688";"0515122734";"9"
"222716";"0207183554";"0"
"222716";"086914099X";"0"
"222737";"0440236673";"6"
"222743";"0440241073";"4"
"222743";"0446346802";"0"
"222743";"0451200152";"4"
"222788";"0451168380";"8"
"222819";"0684802988";"8"
"222884";"0440193613";"10"
"222901";"067172262X";"0"
"222912";"2038715505";"0"
"222912";"2253010073";"10"
"222914";"0553100203";"0"
"222941";"0312958129";"0"
"222941";"034540288X";"0"
"222941";"0425158616";"10"
"222941";"082176568X";"0"
"223087";"0345318986";"0"
"223087";"0452283795";"6"
"223154";"0060196092";"0"
"223154";"0061012882";"6"
"223154";"0064473619";"0"
"223154";"0385288581";"0"
"223154";"0425155943";"0"
"223156";"0425127583";"6"
"223156";"0609603825";"0"
"223190";"038531695X";"9"
"223190";"0440205573";"10"
"223190";"0440224640";"0"
"223201";"0345434498";"10"
"223231";"0140369252";"7"
"223231";"0340568879";"8"
"223231";"0345417623";"9"
"223231";"0397321651";"8"
"223231";"0439228913";"0"
"223231";"0590437976";"10"
"223238";"0486270629";"0"
"223315";"0440236673";"0"
"223326";"0804900868";"9"
"223326";"0812504798";"0"
"223368";"0399141464";"8"
"223431";"0440241073";"0"
"223431";"0446611379";"0"
"223442";"0671034243";"8"
"223461";"0553582127";"0"
"223501";"0399140433";"9"
"223501";"0399149848";"0"
"223544";"0425081818";"0"
"223554";"0440224675";"6"
"223559";"034540288X";"0"
"223566";"0425081818";"0"
"223566";"0451518144";"8"
"223566";"0671644475";"0"
"223566";"0671743805";"7"
"223587";"051512608X";"8"
"223644";"0316693863";"0"
"223644";"0425155404";"0"
"223644";"0425155943";"7"
"223644";"0440241073";"8"
"223644";"0449134423";"0"
"223647";"0440216745";"8"
"223714";"0385503822";"8"
"223757";"0440151414";"8"
"223784";"0446610399";"5"
"223814";"0304341924";"9"
"223814";"0425157474";"6"
"223814";"0743435338";"0"
"223814";"0906427851";"0"
"223872";"0553572946";"9"
"223879";"0061030635";"8"
"223892";"0440235774";"0"
"223927";"0060196092";"7"
"223927";"0385316917";"6"
"223953";"0671527886";"4"
"224003";"0590460307";"7"
"224004";"0446525502";"0"
"224036";"0440241073";"7"
"224049";"0440236673";"7"
"224085";"0440236673";"0"
"224105";"0312134517";"0"
"224108";"0446610399";"8"
"224115";"0345417623";"0"
"224115";"0425158616";"0"
"224138";"0140382623";"0"
"224138";"0312971494";"0"
"224138";"034540288X";"0"
"224138";"0446602531";"0"
"224138";"0451523725";"0"
"224138";"0515118028";"0"
"224138";"0553129015";"0"
"224138";"0553210092";"10"
"224138";"0553213806";"0"
"224138";"1566190916";"0"
"224138";"156619301X";"0"
"224146";"0425182177";"7"
"224146";"0515112097";"0"
"224146";"067103894X";"0"
"224150";"0060198346";"0"
"224226";"0425105334";"10"
"224249";"034540288X";"0"
"224249";"0385316917";"0"
"224249";"0688150330";"0"
"224249";"0765302152";"0"
"224303";"0399133909";"9"
"224303";"0440236673";"10"
"224303";"1567310079";"10"
"224331";"0385503822";"0"
"224340";"0446517380";"7"
"224340";"0843949163";"0"
"224342";"0446610399";"0"
"224349";"0060393823";"0"
"224349";"0345417623";"9"
"224349";"0375507949";"0"
"224349";"0385497466";"0"
"224349";"0394743180";"0"
"224349";"0440500303";"0"
"224349";"0449209105";"0"
"224349";"0451523326";"0"
"224349";"0451626079";"0"
"224349";"0553210092";"0"
"224349";"0553212168";"0"
"224349";"0553225987";"5"
"224349";"0679431403";"0"
"224349";"0679444815";"9"
"224349";"0679720200";"0"
"224349";"0684174871";"0"
"224349";"0762400897";"0"
"224349";"155204145X";"0"
"224349";"1559352671";"0"
"224349";"1575661357";"0"
"224366";"1561701653";"8"
"224404";"0140123083";"0"
"224430";"0449217264";"0"
"224430";"0452283795";"0"
"224435";"0060192356";"0"
"224435";"0345417623";"0"
"224435";"038529929X";"0"
"224435";"0425097609";"0"
"224435";"0425105334";"0"
"224435";"0440236673";"0"
"224435";"0449128725";"0"
"224435";"0553561308";"0"
"224479";"0375406271";"0"
"224525";"0024096229";"10"
"224626";"038529929X";"6"
"224646";"014017186X";"8"
"224646";"0434009407";"8"
"224646";"0449217264";"0"
"224742";"0553283685";"10"
"224764";"0060528095";"0"
"224764";"0060931213";"0"
"224764";"0061030635";"0"
"224764";"0345302486";"0"
"224764";"0345389484";"0"
"224764";"0345441788";"5"
"224764";"0345462351";"0"
"224764";"0440216745";"10"
"224764";"0440224675";"10"
"224764";"0440343194";"0"
"224764";"0446322164";"0"
"224764";"0446611379";"0"
"224764";"0449206246";"5"
"224764";"0449242862";"0"
"224764";"0553208845";"10"
"224764";"0590603876";"0"
"224764";"0671527886";"0"
"224764";"0684802988";"0"
"224764";"074341022X";"0"
"224764";"0821769278";"0"
"224764";"0821776037";"0"
"224764";"0843947462";"10"
"224764";"1551660717";"0"
"224764";"155166870X";"0"
"224768";"0345417623";"6"
"224809";"0060805129";"6"
"224809";"0446610178";"0"
"224809";"0446611379";"8"
"224809";"0451177010";"0"
"224809";"0451206878";"2"
"224920";"0399149821";"0"
"224923";"0064401871";"0"
"224927";"0312956959";"0"
"224927";"0345417623";"0"
"224944";"0553380095";"5"
"224992";"0140006923";"0"
"224997";"0446610178";"8"
"224997";"0553213105";"5"
"225042";"0345417623";"10"
"225052";"0061099341";"0"
"225078";"0345441788";"0"
"225080";"0440241073";"5"
"225087";"0006485936";"8"
"225087";"0060196246";"0"
"225087";"0061007137";"0"
"225087";"0061030635";"0"
"225087";"0140097112";"0"
"225087";"0312958129";"0"
"225087";"0340625880";"0"
"225087";"034540288X";"10"
"225087";"0399149821";"0"
"225087";"0440161061";"0"
"225087";"0440208912";"0"
"225087";"0446512796";"0"
"225087";"0446525502";"0"
"225087";"0446603309";"5"
"225087";"0451184750";"0"
"225087";"0505524902";"0"
"225087";"0553134671";"10"
"225087";"0553226975";"10"
"225087";"0723237662";"0"
"225087";"0770421083";"0"
"225087";"1559705175";"10"
"225186";"0440241073";"0"
"225187";"0553380095";"6"
"225191";"0671553011";"9"
"225199";"0140268863";"10"
"225199";"0415026814";"10"
"225199";"0451200152";"0"
"225199";"0451524608";"0"
"225199";"0553283685";"8"
"225199";"0553572946";"8"
"225199";"067172276X";"10"
"225213";"0553208845";"0"
"225232";"014001599X";"9"
"225232";"0140032177";"7"
"225232";"0140072659";"9"
"225232";"0140430024";"9"
"225286";"0451525884";"0"
"225293";"0440241073";"0"
"225332";"0312134517";"0"
"225346";"0060393823";"5"
"225364";"0515119644";"8"
"225366";"038529929X";"7"
"225369";"091336715X";"0"
"225378";"0451175816";"6"
"225378";"0525470506";"0"
"225379";"038529929X";"8"
"225403";"0140046615";"9"
"225411";"0451183770";"0"
"225411";"0553210092";"8"
"225411";"0553210513";"7"
"225411";"0553212346";"0"
"225411";"0671554271";"0"
"225411";"1853260789";"0"
"225449";"0821776037";"0"
"225595";"0345417623";"7"
"225595";"0345444884";"10"
"225595";"0679419861";"10"
"225595";"0765307596";"0"
"225659";"0140185585";"9"
"225683";"0446610399";"8"
"225684";"1587170256";"7"
"225686";"0449209105";"0"
"225686";"0553380095";"0"
"225686";"0689859058";"4"
"225688";"0671743805";"6"
"225706";"0689835337";"9"
"225727";"0425127583";"8"
"225763";"0061030597";"0"
"225763";"0310218039";"6"
"225763";"0425158616";"0"
"225763";"0440224675";"5"
"225763";"0451187903";"0"
"225763";"0515119644";"0"
"225763";"0515128422";"0"
"225763";"0517274159";"0"
"225763";"0553526774";"5"
"225763";"067155302X";"0"
"225763";"0679419861";"5"
"225808";"0441001106";"0"
"225810";"0060196092";"0"
"225810";"0061000205";"0"
"225810";"0061096229";"0"
"225810";"0345389484";"0"
"225810";"0345417623";"0"
"225810";"0380719231";"0"
"225810";"038531695X";"0"
"225810";"0394551540";"0"
"225810";"042511273X";"0"
"225810";"0425131319";"0"
"225810";"0425158616";"0"
"225810";"0440157935";"0"
"225810";"0440208912";"0"
"225810";"0440477093";"0"
"225810";"0446610178";"0"
"225810";"0449206246";"0"
"225810";"0451133129";"0"
"225810";"0451175816";"0"
"225810";"0451177010";"0"
"225810";"0515122734";"0"
"225810";"0553289322";"0"
"225810";"0553569082";"0"
"225810";"0553583980";"0"
"225810";"0671644475";"0"
"225810";"0671741039";"0"
"225810";"0671743848";"0"
"225810";"0821729918";"0"
"225810";"155166674X";"0"
"225834";"0451159934";"8"
"225855";"0590203509";"10"
"225886";"0061030635";"8"
"225886";"0345417623";"8"
"225886";"0394538366";"0"
"225886";"074341022X";"0"
"225902";"0812504429";"7"
"225938";"0941524582";"0"
"225947";"0671038184";"0"
"225986";"0099428644";"0"
"225986";"014017186X";"0"
"225986";"0340404124";"0"
"225986";"0434009407";"8"
"225986";"0451206878";"0"
"225986";"0747264929";"0"
"225986";"0751501972";"8"
"225986";"1593080255";"0"
"225986";"1853260363";"0"
"225989";"014017737X";"0"
"225989";"0345417623";"9"
"225989";"038529929X";"0"
"225989";"0385497466";"0"
"225989";"0449217264";"0"
"225989";"0451521129";"0"
"225989";"0553210092";"0"
"225989";"0553212583";"0"
"225989";"0590425919";"0"
"225989";"0768322413";"10"
"225989";"0812505042";"0"
"225996";"0446525502";"0"
"225996";"0679720200";"0"
"226006";"0380790963";"1"
"226006";"0451192249";"0"
"226006";"0451206878";"0"
"226006";"055327998X";"0"
"226006";"0843949163";"10"
"226031";"0373261462";"0"
"226031";"0425131319";"0"
"226031";"0425155404";"0"
"226031";"0440216818";"0"
"226031";"0515119644";"0"
"226031";"0895591286";"0"
"226069";"0446600547";"0"
"226117";"0385497466";"5"
"226154";"0671722905";"8"
"226184";"2264024844";"0"
"226205";"0446525502";"0"
"226267";"0671038184";"6"
"226281";"0553577387";"7"
"226290";"0517114518";"0"
"226297";"0848810953";"5"
"226334";"0553561669";"9"
"226349";"034540288X";"7"
"226349";"0440224675";"8"
"226369";"0910119791";"0"
"226377";"0671038184";"8"
"226393";"0399136479";"0"
"226393";"0451518144";"0"
"226419";"0140057242";"0"
"226482";"0446611379";"5"
"226523";"051512608X";"0"
"226545";"0061099341";"0"
"226545";"034540288X";"0"
"226545";"0345417623";"0"
"226545";"0345462351";"0"
"226545";"0425177378";"0"
"226545";"044020609X";"0"
"226545";"0440216745";"0"
"226545";"0451204492";"0"
"226545";"0505524651";"0"
"226545";"0505524759";"0"
"226545";"0515111856";"0"
"226545";"0515116521";"0"
"226545";"051512902X";"0"
"226545";"0515130133";"0"
"226545";"0515131784";"0"
"226545";"0525947353";"0"
"226545";"055356823X";"0"
"226545";"0553582127";"0"
"226545";"0671501151";"0"
"226545";"0743446291";"0"
"226545";"0821753606";"0"
"226545";"1551661489";"0"
"226545";"1551667126";"0"
"226545";"1565970004";"0"
"226553";"0440236673";"0"
"226553";"0515134376";"5"
"226553";"0671038184";"0"
"226568";"3257230885";"8"
"226616";"0345373294";"0"
"226616";"0553208845";"8"
"226616";"0671000314";"0"
"226616";"187794680X";"0"
"226638";"0385503822";"0"
"226679";"0440241073";"5"
"226702";"0821776037";"0"
"226713";"0553213105";"8"
"226739";"0446794031";"9"
"226743";"0446610399";"9"
"226745";"0671553011";"0"
"226762";"0821763415";"6"
"226772";"0679776591";"10"
"226879";"0064400735";"0"
"226879";"0312963815";"0"
"226879";"034540288X";"0"
"226879";"0380002558";"0"
"226879";"038529929X";"0"
"226879";"0440162041";"8"
"226879";"0671000314";"0"
"226879";"0821772287";"0"
"226943";"0425118703";"4"
"226957";"0440343194";"0"
"226965";"006440188X";"10"
"226965";"0140042172";"7"
"226965";"0140042601";"7"
"226975";"0316693294";"0"
"226987";"0446614033";"7"
"226998";"0515134376";"0"
"227025";"1853268496";"0"
"227054";"0316693863";"7"
"227097";"1551660717";"0"
"227146";"0146001036";"0"
"227146";"0451525892";"9"
"227146";"0553210092";"0"
"227161";"0440224675";"0"
"227192";"0440241073";"0"
"227192";"0446611379";"0"
"227208";"0060808551";"5"
"227208";"0345331354";"0"
"227250";"0373272812";"8"
"227250";"0451204565";"5"
"227250";"084394840X";"0"
"227295";"0751529028";"0"
"227305";"0345417623";"6"
"227382";"3458318070";"0"
"227397";"0671737791";"10"
"227397";"0786926945";"10"
"227404";"0060198346";"5"
"227404";"0385334710";"8"
"227424";"0425118703";"0"
"227447";"0060570180";"9"
"227447";"0061030597";"0"
"227447";"0061030635";"0"
"227447";"0061041807";"0"
"227447";"0064401871";"0"
"227447";"0140097112";"0"
"227447";"0310218039";"0"
"227447";"0312928610";"0"
"227447";"0345302486";"0"
"227447";"0373440685";"0"
"227447";"0380017601";"0"
"227447";"0380759616";"0"
"227447";"0380804697";"0"
"227447";"0380808331";"0"
"227447";"0385316917";"0"
"227447";"0385503822";"0"
"227447";"0399144412";"0"
"227447";"039915079X";"0"
"227447";"0425108414";"0"
"227447";"0425127583";"0"
"227447";"0425155404";"0"
"227447";"0425158616";"0"
"227447";"0440151414";"0"
"227447";"0440170796";"0"
"227447";"0440193613";"0"
"227447";"0440224675";"0"
"227447";"0446343773";"0"
"227447";"0449007073";"5"
"227447";"0449209105";"10"
"227447";"0451192249";"0"
"227447";"0451202856";"0"
"227447";"0451206878";"0"
"227447";"0451409957";"0"
"227447";"0451458346";"0"
"227447";"0515103993";"0"
"227447";"0515122734";"0"
"227447";"0553125362";"0"
"227447";"0553213172";"0"
"227447";"0553213180";"0"
"227447";"055321330X";"0"
"227447";"0590447742";"0"
"227447";"0671527320";"0"
"227447";"067155302X";"0"
"227447";"0671737791";"0"
"227447";"0786014865";"0"
"227447";"080410798X";"0"
"227447";"0812553977";"0"
"227447";"0880299185";"0"
"227447";"0893753467";"0"
"227447";"1551666510";"0"
"227447";"155166674X";"0"
"227447";"1551667967";"0"
"227447";"1566190932";"0"
"227467";"0061095052";"7"
"227517";"0393313670";"8"
"227517";"0679736891";"0"
"227520";"0373484046";"0"
"227520";"0425158616";"0"
"227520";"0440224675";"0"
"227520";"0440236673";"0"
"227520";"0446525502";"0"
"227520";"0451202856";"0"
"227520";"051512608X";"7"
"227520";"0515137111";"9"
"227520";"0671737791";"0"
"227520";"0821763415";"0"
"227520";"1551666510";"0"
"227520";"155166870X";"0"
"227538";"0002217422";"0"
"227538";"0881844640";"5"
"227589";"051512608X";"10"
"227633";"0345417623";"9"
"227681";"0515122734";"0"
"227705";"0425081818";"9"
"227705";"0425127583";"0"
"227705";"0425155943";"8"
"227705";"0425158616";"9"
"227705";"0440151414";"0"
"227705";"0440170796";"0"
"227705";"0440224675";"9"
"227705";"0451128389";"0"
"227705";"0515093556";"0"
"227705";"0553270184";"0"
"227705";"0553569082";"0"
"227768";"0425076741";"8"
"227836";"0399149848";"8"
"227836";"1593080484";"10"
"227884";"0061030635";"0"
"227884";"0553583980";"0"
"227886";"0061095052";"0"
"227925";"0345417623";"7"
"227925";"0425155404";"6"
"228021";"0679720200";"0"
"228245";"0345417623";"9"
"228245";"0671722808";"0"
"228245";"0671722905";"7"
"228255";"0553208845";"0"
"228268";"0142300535";"5"
"228321";"039575514X";"5"
"228321";"0440339332";"5"
"228321";"0774712694";"3"
"228345";"0553208845";"0"
"228351";"0440224675";"6"
"228351";"0451527984";"9"
"228508";"0061030635";"10"
"228537";"0440224675";"0"
"228544";"0425158616";"0"
"228579";"0449217264";"0"
"228579";"0451521951";"0"
"228579";"0679720200";"0"
"228579";"1593081081";"0"
"228633";"0679720200";"0"
"228641";"0553561669";"8"
"228644";"0440236673";"9"
"228681";"0061030635";"0"
"228681";"0061081108";"0"
"228681";"0440236673";"0"
"228681";"0446610178";"0"
"228681";"0446610399";"0"
"228681";"074341022X";"8"
"228681";"1551660717";"0"
"228727";"0451524373";"8"
"228764";"038078405X";"0"
"228764";"0385316917";"0"
"228764";"038531695X";"9"
"228764";"0425177378";"0"
"228764";"0440216745";"0"
"228764";"0440236673";"0"
"228764";"0440241189";"0"
"228764";"0446363170";"0"
"228764";"0446605271";"0"
"228764";"0446611905";"0"
"228764";"0451199510";"0"
"228764";"0451204492";"0"
"228764";"0451407121";"0"
"228764";"0515122734";"0"
"228764";"051512608X";"0"
"228764";"0553583980";"0"
"228764";"0671644475";"0"
"228764";"0671737791";"10"
"228764";"0743460537";"0"
"228764";"155166674X";"0"
"228764";"1551667126";"0"
"228789";"0140011323";"5"
"228860";"0446610399";"7"
"228868";"0553582127";"0"
"228880";"0140123083";"0"
"228880";"055302745X";"0"
"228889";"0140006680";"0"
"228913";"0140018611";"5"
"228993";"0440241073";"10"
"228998";"0061090344";"0"
"228998";"0061099341";"0"
"228998";"0312890788";"0"
"228998";"0345302486";"0"
"228998";"0380787423";"0"
"228998";"0385334710";"0"
"228998";"0385503709";"0"
"228998";"0385503822";"0"
"228998";"0425158616";"0"
"228998";"0440224675";"0"
"228998";"0440235774";"0"
"228998";"044092717X";"9"
"228998";"0441006779";"0"
"228998";"0441484972";"0"
"228998";"0446600547";"0"
"228998";"0446610399";"0"
"228998";"0451523326";"0"
"228998";"055321067X";"0"
"228998";"0553243438";"0"
"228998";"0553569082";"0"
"228998";"0590425919";"0"
"228998";"0671000314";"0"
"228998";"067155302X";"0"
"228998";"0671557076";"0"
"228998";"0671557106";"0"
"228998";"0679444815";"0"
"228998";"0804112967";"0"
"228998";"0812522583";"0"
"228998";"0843948140";"0"
"229011";"0425118703";"0"
"229011";"0446610399";"0"
"229011";"044900256X";"9"
"229011";"0553213105";"10"
"229041";"0451513355";"9"
"229065";"0440236673";"0"
"229102";"0345417623";"6"
"229164";"0743423550";"0"
"229313";"0141439572";"0"
"229313";"0385497466";"0"
"229313";"0440236673";"8"
"229313";"0553210181";"0"
"229313";"0590013556";"0"
"229329";"0747557853";"0"
"229329";"0862995698";"10"
"229340";"0380007576";"0"
"229344";"0399149848";"0"
"229344";"0871401193";"0"
"229357";"2234053439";"0"
"229409";"0140430024";"0"
"229409";"0380804697";"0"
"229409";"0451525884";"0"
"229409";"0553213857";"0"
"229409";"0671023519";"8"
"229409";"074341022X";"8"
"229476";"0451522575";"9"
"229476";"1566190932";"8"
"229502";"0743435338";"0"
"229551";"0064401871";"0"
"229551";"0312986173";"0"
"229551";"0373218311";"10"
"229551";"0486255344";"0"
"229551";"0671722859";"0"
"229669";"0451409957";"7"
"229681";"0446517380";"5"
"229703";"0061099341";"0"
"229703";"0385503822";"0"
"229703";"0451202856";"7"
"229703";"0515119644";"0"
"229703";"1552781879";"7"
"229741";"038529929X";"0"
"229741";"039575514X";"0"
"229741";"0446359408";"7"
"229754";"0451521943";"9"
"229767";"0142000698";"0"
"229768";"0312906013";"0"
"229768";"0451519191";"10"
"229877";"0061099341";"7"
"229900";"8448802861";"0"
"230013";"0446521590";"5"
"230032";"0553210807";"0"
"230052";"0679720200";"0"
"230079";"1557091005";"0"
"230133";"0449906248";"0"
"230133";"081120068X";"0"
"230173";"0440241073";"9"
"230249";"0075536498";"0"
"230249";"034540288X";"0"
"230249";"0486218260";"0"
"230249";"0486297225";"0"
"230249";"0817449000";"0"
"230421";"034540288X";"7"
"230430";"9500810093";"0"
"230496";"0425081818";"0"
"230496";"0425155404";"0"
"230496";"0446611379";"0"
"230496";"0770421113";"0"
"230522";"0060198346";"0"
"230522";"0060808551";"10"
"230522";"0061009989";"0"
"230522";"0061091944";"0"
"230522";"0140066829";"0"
"230522";"0141305371";"0"
"230522";"0312958129";"0"
"230522";"0312963815";"0"
"230522";"0316109304";"0"
"230522";"0345417623";"0"
"230522";"0380002558";"10"
"230522";"038529929X";"0"
"230522";"0394712978";"8"
"230522";"0395960088";"0"
"230522";"0425131319";"0"
"230522";"0425155943";"0"
"230522";"0439099390";"0"
"230522";"0440170796";"0"
"230522";"0440193613";"0"
"230522";"0440224675";"0"
"230522";"0440224853";"0"
"230522";"0440236673";"0"
"230522";"0440241073";"0"
"230522";"0440403553";"8"
"230522";"0440977096";"10"
"230522";"0446525502";"0"
"230522";"0449216411";"0"
"230522";"0449217264";"0"
"230522";"0449220567";"0"
"230522";"0451524713";"10"
"230522";"0451526384";"0"
"230522";"051512608X";"0"
"230522";"0516465961";"0"
"230522";"0553212737";"0"
"230522";"0553213172";"10"
"230522";"0553213180";"10"
"230522";"0553245767";"0"
"230522";"0553289322";"0"
"230522";"0553583980";"0"
"230522";"0590407201";"10"
"230522";"059042243X";"10"
"230522";"0590433466";"9"
"230522";"0671043080";"0"
"230522";"0671517643";"0"
"230522";"0671527886";"0"
"230522";"0671722948";"8"
"230522";"0671866303";"8"
"230522";"0723205957";"9"
"230522";"0723205965";"0"
"230522";"0723206015";"9"
"230522";"0723206023";"9"
"230522";"0812504828";"8"
"230522";"0812505166";"10"
"230522";"0812510585";"0"
"230522";"0816702993";"0"
"230522";"0871401541";"0"
"230522";"088029275X";"0"
"230522";"155166870X";"0"
"230522";"1557736588";"0"
"230522";"1568652860";"0"
"230581";"0553298364";"0"
"230625";"0385503822";"0"
"230687";"0446525502";"10"
"230687";"0553245767";"0"
"230699";"0451523652";"5"
"230699";"0802131557";"0"
"230708";"034540288X";"0"
"230708";"0380818655";"9"
"230708";"0671038184";"0"
"230708";"067155302X";"0"
"230757";"0912376139";"7"
"230810";"0385319444";"5"
"230825";"0061030635";"0"
"230889";"0446610399";"5"
"230930";"067155302X";"8"
"230968";"0451133129";"0"
"230968";"0671038184";"0"
"230997";"0930330641";"0"
"231001";"0345417623";"9"
"231172";"0345417623";"10"
"231180";"0446610399";"10"
"231195";"0451516613";"0"
"231210";"0061003409";"0"
"231210";"0061091944";"0"
"231210";"0140042172";"0"
"231210";"0140440143";"0"
"231210";"0156443791";"0"
"231210";"0300023731";"0"
"231210";"0312922671";"0"
"231210";"0345354729";"0"
"231210";"0380002558";"0"
"231210";"0380012774";"0"
"231210";"0394736656";"0"
"231210";"0395083656";"0"
"231210";"0395511011";"0"
"231210";"0440205573";"0"
"231210";"0440224675";"0"
"231210";"0440241073";"0"
"231210";"0446363170";"0"
"231210";"0446400173";"0"
"231210";"0451174291";"0"
"231210";"0451520211";"10"
"231210";"0451523075";"0"
"231210";"0451524616";"0"
"231210";"0553208845";"0"
"231210";"0553211684";"8"
"231210";"0553226975";"0"
"231210";"0553295276";"0"
"231210";"0553582127";"0"
"231210";"067155140X";"0"
"231210";"0684800721";"0"
"231210";"0694523674";"7"
"231210";"0812504224";"10"
"231210";"155204145X";"0"
"231215";"0451206371";"10"
"231237";"0307021491";"0"
"231237";"0312958129";"0"
"231237";"034540288X";"0"
"231237";"0446363170";"0"
"231237";"0446610399";"0"
"231237";"0452255503";"0"
"231237";"0515119644";"0"
"231237";"0679720200";"0"
"231241";"0345394267";"0"
"231255";"0451167570";"7"
"231255";"0671038184";"8"
"231264";"038531695x";"0"
"231270";"0812516680";"8"
"231299";"0451191137";"0"
"231337";"0671553011";"0"
"231351";"0142300675";"0"
"231351";"0451134702";"9"
"231374";"0553208845";"10"
"231393";"0380012774";"9"
"231393";"0812001273";"5"
"231432";"0786881836";"0"
"231462";"0440236673";"0"
"231518";"0345417623";"8"
"231521";"0440241073";"5"
"231591";"0451526384";"0"
"231592";"0385263414";"9"
"231613";"0140239316";"0"
"231649";"0515093556";"10"
"231660";"0451524209";"0"
"231782";"0345455207";"6"
"231795";"0425054586";"0"
"231795";"0786702826";"0"
"231808";"0590603698";"0"
"231823";"0440241073";"3"
"231827";"0020412401";"0"
"231827";"0140364854";"0"
"231827";"0425134768";"0"
"231827";"0425155404";"10"
"231827";"0425155943";"0"
"231827";"0440241073";"0"
"231827";"0451518144";"0"
"231827";"0553210092";"0"
"231827";"0679720200";"0"
"231827";"0804900868";"0"
"231827";"0812504674";"0"
"231857";"0006148891";"0"
"231857";"0440224675";"0"
"231857";"0451526384";"8"
"231857";"0553210092";"5"
"231857";"0553213105";"0"
"231857";"0553295276";"5"
"231857";"0553381350";"8"
"231857";"0701133570";"0"
"231857";"0786881836";"0"
"231857";"1557483469";"0"
"231857";"1589635698";"0"
"231868";"0515093556";"7"
"231891";"3453159926";"0"
"231993";"0451191137";"10"
"231993";"0681218908";"7"
"232036";"0671527320";"0"
"232042";"0440236673";"8"
"232043";"0609603825";"0"
"232047";"034540288X";"4"
"232052";"034540288X";"10"
"232052";"0345417623";"5"
"232066";"0451202856";"0"
"232066";"0451409957";"0"
"232093";"0671034251";"4"
"232099";"0451516621";"10"
"232099";"0670809160";"10"
"232103";"0451523504";"8"
"232106";"0385497466";"0"
"232106";"0425097609";"10"
"232106";"0425158616";"0"
"232131";"0060931213";"0"
"232131";"0061030597";"0"
"232131";"0061030635";"0"
"232131";"0061320951";"0"
"232131";"006440188X";"0"
"232131";"014006737X";"0"
"232131";"0140071490";"0"
"232131";"0140097112";"0"
"232131";"0312963815";"0"
"232131";"034540288X";"0"
"232131";"0345417623";"0"
"232131";"0380715538";"0"
"232131";"0380804697";"0"
"232131";"0393028232";"0"
"232131";"0395657849";"0"
"232131";"0425097609";"0"
"232131";"0425131319";"0"
"232131";"0425158616";"0"
"232131";"0440224675";"0"
"232131";"0440241073";"0"
"232131";"0446346802";"0"
"232131";"0449221873";"0"
"232131";"0451521153";"0"
"232131";"0515119644";"7"
"232131";"0553149954";"0"
"232131";"0553211013";"0"
"232131";"0553212737";"0"
"232131";"0553380095";"0"
"232131";"0553561669";"8"
"232131";"0590438808";"0"
"232131";"0671000314";"0"
"232131";"0671038184";"0"
"232131";"0671553011";"8"
"232131";"067945439X";"0"
"232131";"0679768165";"0"
"232131";"0684835126";"0"
"232131";"0812523342";"0"
"232131";"0812543068";"0"
"232131";"0893754005";"0"
"232211";"0345331354";"8"
"232211";"042518109X";"0"
"232238";"0688013120";"5"
"232271";"1567310079";"0"
"232292";"0425097609";"8"
"232292";"0440236673";"9"
"232308";"0446673358";"5"
"232377";"0803267207";"8"
"232422";"0060198346";"0"
"232448";"042518109X";"9"
"232449";"0425157474";"0"
"232493";"0451160444";"0"
"232493";"0812570715";"8"
"232579";"0146001036";"9"
"232579";"0717802418";"0"
"232579";"0876120834";"3"
"232611";"0345310551";"10"
"232611";"0449221873";"0"
"232689";"0451187903";"0"
"232795";"0553208845";"0"
"232817";"0553211684";"0"
"232820";"042518109X";"0"
"232823";"0446363170";"8"
"232945";"034540288X";"0"
"232945";"042518109X";"0"
"232945";"0440224675";"9"
"232945";"0440236673";"9"
"232945";"0440241073";"8"
"232945";"0451202856";"0"
"232945";"0451458346";"0"
"232945";"0671741039";"9"
"232945";"1566190274";"8"
"232959";"034540288X";"0"
"232959";"0486411435";"0"
"232964";"0425081818";"9"
"232964";"0440236673";"0"
"232964";"0440241073";"0"
"232990";"0451525442";"0"
"233032";"055321330X";"9"
"233041";"1893896323";"2"
"233117";"0312958129";"10"
"233205";"0345417623";"0"
"233220";"0816707952";"0"
"233235";"0440241073";"8"
"233242";"0140052801";"0"
"233247";"0749399163";"0"
"233256";"0553210092";"0"
"233256";"0553210211";"3"
"233299";"0440241073";"4"
"233344";"0515118028";"0"
"233392";"0352305576";"0"
"233392";"0394564324";"0"
"233399";"0743446291";"6"
"233427";"0385503822";"8"
"233430";"0553577387";"8"
"233445";"0425081818";"8"
"233445";"0671517643";"8"
"233480";"0345441788";"10"
"233480";"0440236673";"0"
"233578";"051512608X";"7"
"233581";"0395083567";"8"
"233599";"0385497466";"0"
"233697";"0440241073";"0"
"233702";"1569870888";"0"
"233711";"0385316917";"6"
"233711";"0525935576";"0"
"233711";"0671570676";"0"
